Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Jarrett Allen,2022,12,5,7,0.714,0,0,,2,4,0.5,2,5,7,1,2,0,2,0
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,18,8,14,0.571,0,1,0,2,2,1,6,11,17,1,2,1,0,2
Jarrett Allen,2022,12,5,7,0.714,0,0,,2,2,1,0,7,7,2,1,0,4,1
Jarrett Allen,2022,17,7,11,0.636,0,0,,3,5,0.6,3,13,16,2,0,1,2,2
Jarrett Allen,2022,13,5,9,0.556,0,0,,3,8,0.375,6,7,13,1,0,0,2,1
Jarrett Allen,2022,14,6,6,1,0,0,,2,2,1,3,7,10,2,2,0,1,3
Jarrett Allen,2022,6,2,5,0.4,0,0,,2,2,1,4,6,10,3,1,1,4,2
Jarrett Allen,2022,14,6,9,0.667,0,0,,2,6,0.333,6,7,13,3,2,0,1,1
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,10,4,9,0.444,0,0,,2,2,1,4,6,10,1,0,1,0,4
Jarrett Allen,2022,15,4,11,0.364,0,1,0,7,8,0.875,3,6,9,3,2,0,1,3
Jarrett Allen,2022,16,7,12,0.583,0,0,,2,2,1,2,6,8,1,2,0,0,0
Jarrett Allen,2022,11,5,7,0.714,0,0,,1,4,0.25,3,3,6,2,1,0,2,3
Jarrett Allen,2022,29,12,20,0.6,0,0,,5,7,0.714,11,11,22,2,0,1,1,1
Jarrett Allen,2022,15,5,12,0.417,0,1,0,5,9,0.556,7,10,17,0,2,0,2,2
Jarrett Allen,2022,15,7,11,0.636,0,0,,1,1,1,4,10,14,1,1,1,1,0
Jarrett Allen,2022,22,8,12,0.667,0,0,,6,6,1,6,8,14,1,1,1,1,1
Jarrett Allen,2022,13,5,9,0.556,0,0,,3,3,1,2,3,5,1,1,0,1,3
Jarrett Allen,2022,14,6,8,0.75,0,0,,2,2,1,3,4,7,4,1,0,3,2
Jarrett Allen,2022,11,5,9,0.556,0,0,,1,2,0.5,3,6,9,0,3,1,1,1
Jarrett Allen,2022,18,7,8,0.875,0,0,,4,4,1,4,10,14,0,0,3,1,0
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,21,9,10,0.9,0,0,,3,4,0.75,2,6,8,1,1,0,3,1
Jarrett Allen,2022,18,7,9,0.778,0,0,,4,5,0.8,1,10,11,0,1,2,1,2
Jarrett Allen,2022,20,9,11,0.818,0,0,,2,3,0.667,1,6,7,0,1,1,0,2
Jarrett Allen,2022,6,3,4,0.75,0,0,,0,0,,0,2,2,0,2,0,0,0
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jarrett Allen,2022,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,4,2,6,0.333,0,3,0,0,0,,0,6,6,6,0,2,0,2
Jason Kidd,2010,2,1,4,0.25,0,2,0,0,0,,1,3,4,11,0,1,6,1
Jason Kidd,2010,3,1,6,0.167,1,5,0.2,0,0,,2,4,6,10,1,3,2,4
Jason Kidd,2010,19,6,11,0.545,5,8,0.625,2,2,1,0,5,5,6,0,2,7,3
Jason Kidd,2010,9,3,12,0.25,3,7,0.429,0,0,,1,4,5,10,0,0,2,1
Jason Kidd,2010,3,1,1,1,1,1,1,0,0,,0,2,2,6,0,1,2,1
Jason Kidd,2010,5,2,3,0.667,1,1,1,0,0,,0,3,3,11,1,0,1,1
Jason Kidd,2010,5,2,6,0.333,1,3,0.333,0,0,,0,6,6,9,1,2,3,2
Jason Kidd,2010,6,2,5,0.4,2,5,0.4,0,0,,0,7,7,6,1,1,4,1
Jason Kidd,2010,10,4,8,0.5,2,4,0.5,0,0,,1,3,4,7,0,2,3,1
Jason Kidd,2010,9,3,7,0.429,3,4,0.75,0,0,,2,8,10,17,0,2,5,0
Jason Kidd,2010,2,1,6,0.167,0,4,0,0,0,,0,11,11,8,0,4,1,3
Jason Kidd,2010,15,5,13,0.385,5,9,0.556,0,0,,1,3,4,11,0,3,2,1
Jason Kidd,2010,5,1,4,0.25,1,2,0.5,2,2,1,0,10,10,13,0,1,3,0
Jason Kidd,2010,9,4,7,0.571,1,3,0.333,0,0,,0,2,2,7,0,1,3,0
Jason Kidd,2010,11,4,7,0.571,3,4,0.75,0,0,,0,5,5,4,1,0,2,0
Jason Kidd,2010,9,3,6,0.5,3,5,0.6,0,0,,0,2,2,9,0,0,0,2
Jason Kidd,2010,22,8,16,0.5,5,8,0.625,1,2,0.5,0,6,6,11,3,4,2,2
Jason Kidd,2010,16,5,6,0.833,2,2,1,4,4,1,1,7,8,10,1,5,4,1
Jason Kidd,2010,13,4,12,0.333,3,7,0.429,2,2,1,2,1,3,7,0,1,4,1
Jason Kidd,2010,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,3,1,5,0.2,1,5,0.2,0,2,0,0,8,8,6,1,1,2,1
Jason Kidd,2010,7,3,9,0.333,1,7,0.143,0,0,,1,5,6,11,0,1,1,3
Jason Kidd,2010,7,2,6,0.333,2,6,0.333,1,2,0.5,0,6,6,11,0,2,3,3
Jason Kidd,2010,5,1,6,0.167,1,5,0.2,2,2,1,1,2,3,9,1,6,2,5
Jason Kidd,2010,13,4,9,0.444,3,8,0.375,2,2,1,0,5,5,13,0,1,3,1
Jason Kidd,2010,6,2,3,0.667,2,2,1,0,0,,0,5,5,9,1,0,1,3
Jason Kidd,2010,8,3,11,0.273,0,4,0,2,2,1,0,11,11,10,2,4,0,3
Jason Kidd,2010,10,3,8,0.375,2,5,0.4,2,2,1,0,4,4,11,0,1,1,0
Jason Kidd,2010,3,1,6,0.167,1,6,0.167,0,0,,1,5,6,6,0,0,0,0
Jason Kidd,2010,10,4,10,0.4,2,6,0.333,0,0,,0,5,5,10,2,3,2,3
Jason Kidd,2010,7,2,4,0.5,1,2,0.5,2,2,1,0,5,5,9,2,1,4,2
Jason Kidd,2010,14,7,10,0.7,0,2,0,0,0,,1,2,3,5,0,1,1,1
Jason Kidd,2010,14,6,7,0.857,2,2,1,0,0,,0,2,2,7,0,3,1,3
Jason Kidd,2010,0,0,6,0,0,6,0,0,0,,0,4,4,5,0,0,1,1
Jason Kidd,2010,8,3,8,0.375,2,5,0.4,0,0,,1,3,4,8,1,1,1,2
Jason Kidd,2010,9,3,7,0.429,2,5,0.4,1,2,0.5,1,4,5,8,1,2,2,2
Jason Kidd,2010,19,7,11,0.636,4,5,0.8,1,2,0.5,2,3,5,8,1,0,2,3
Jason Kidd,2010,11,4,9,0.444,3,8,0.375,0,0,,0,7,7,11,0,0,2,2
Jason Kidd,2010,11,4,8,0.5,2,5,0.4,1,3,0.333,0,4,4,11,2,4,1,2
Jason Kidd,2010,12,4,8,0.5,2,4,0.5,2,2,1,0,5,5,9,0,0,2,2
Jason Kidd,2010,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,13,5,7,0.714,3,3,1,0,0,,1,3,4,17,0,1,3,2
Jason Kidd,2010,6,2,10,0.2,1,7,0.143,1,1,1,1,4,5,15,0,2,1,3
Jason Kidd,2010,5,2,7,0.286,1,4,0.25,0,0,,0,9,9,7,1,3,4,2
Jason Kidd,2010,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,11,4,8,0.5,3,6,0.5,0,0,,1,3,4,12,0,2,3,1
Jason Kidd,2010,13,5,10,0.5,3,6,0.5,0,0,,0,4,4,6,0,2,4,1
Jason Kidd,2010,10,4,8,0.5,2,5,0.4,0,0,,2,2,4,10,2,1,2,3
Jason Kidd,2010,11,4,10,0.4,2,5,0.4,1,2,0.5,0,3,3,9,0,2,2,2
Jason Kidd,2010,6,2,8,0.25,2,7,0.286,0,0,,0,3,3,16,0,6,4,1
Jason Kidd,2010,17,4,9,0.444,2,5,0.4,7,7,1,2,4,6,7,2,4,5,0
Jason Kidd,2010,17,5,9,0.556,4,6,0.667,3,4,0.75,0,4,4,12,0,3,1,3
Jason Kidd,2010,9,3,5,0.6,3,4,0.75,0,0,,0,1,1,5,0,1,4,1
Jason Kidd,2010,12,4,10,0.4,3,7,0.429,1,2,0.5,0,8,8,5,2,1,3,5
Jason Kidd,2010,18,6,11,0.545,4,8,0.5,2,2,1,2,5,7,10,0,7,1,4
Jason Kidd,2010,10,4,8,0.5,2,6,0.333,0,0,,0,8,8,8,0,4,3,2
Jason Kidd,2010,21,5,8,0.625,3,5,0.6,8,9,0.889,1,4,5,11,1,3,1,1
Jason Kidd,2010,10,4,9,0.444,2,5,0.4,0,0,,0,3,3,7,0,0,2,0
Jason Kidd,2010,14,4,12,0.333,4,9,0.444,2,2,1,2,5,7,13,0,1,2,3
Jason Kidd,2010,19,7,18,0.389,4,10,0.4,1,2,0.5,3,13,16,17,0,2,3,1
Jason Kidd,2010,13,5,12,0.417,3,7,0.429,0,0,,1,8,9,5,0,2,7,1
Jason Kidd,2010,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,5,1,9,0.111,1,7,0.143,2,4,0.5,0,5,5,7,1,1,3,4
Jason Kidd,2010,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,17,5,9,0.556,3,5,0.6,4,4,1,0,5,5,12,0,1,4,4
Jason Kidd,2010,6,2,6,0.333,2,5,0.4,0,0,,2,9,11,15,0,1,2,2
Jason Kidd,2010,12,4,8,0.5,2,5,0.4,2,2,1,0,4,4,9,0,3,3,3
Jason Kidd,2010,20,6,13,0.462,5,8,0.625,3,4,0.75,0,4,4,9,1,4,2,1
Jason Kidd,2010,15,5,12,0.417,4,7,0.571,1,2,0.5,2,3,5,6,0,0,4,1
Jason Kidd,2010,0,0,5,0,0,4,0,0,0,,0,2,2,4,0,0,3,0
Jason Kidd,2010,11,4,8,0.5,1,4,0.25,2,2,1,1,5,6,9,0,1,3,0
Jason Kidd,2010,6,2,8,0.25,2,4,0.5,0,0,,0,4,4,6,0,1,3,1
Jason Kidd,2010,26,10,21,0.476,6,11,0.545,0,0,,0,6,6,12,0,1,2,2
Jason Kidd,2010,11,3,7,0.429,3,6,0.5,2,2,1,2,5,7,7,0,1,2,2
Jason Kidd,2010,0,0,5,0,0,3,0,0,0,,1,5,6,11,0,2,2,1
Jason Kidd,2010,8,2,6,0.333,2,4,0.5,2,2,1,0,6,6,10,0,3,1,2
Jason Kidd,2010,12,4,7,0.571,4,7,0.571,0,0,,1,9,10,7,0,2,1,1
Jason Kidd,2010,7,2,8,0.25,1,5,0.2,2,2,1,0,5,5,2,0,1,1,1
Jason Kidd,2010,24,10,15,0.667,3,6,0.5,1,2,0.5,1,3,4,6,1,3,2,4
Jason Kidd,2010,12,4,9,0.444,4,5,0.8,0,0,,1,3,4,10,0,1,1,1
Jason Kidd,2010,2,1,8,0.125,0,3,0,0,0,,1,11,12,6,1,3,4,1
Jason Kidd,2010,11,4,6,0.667,2,3,0.667,1,2,0.5,0,10,10,13,0,2,3,3
Jason Kidd,2010,,,,,,,,,,,,,,,,,,
Jason Kidd,2010,12,5,13,0.385,2,7,0.286,0,0,,0,0,0,12,0,1,4,2
Jason Kidd,2010,18,5,12,0.417,3,5,0.6,5,5,1,1,6,7,3,0,0,2,1
Jaylen Brown,2023,35,14,24,0.583,4,12,0.333,3,3,1,0,3,3,2,1,2,4,1
Jaylen Brown,2023,28,12,18,0.667,2,3,0.667,2,2,1,1,3,4,3,2,2,3,5
Jaylen Brown,2023,12,4,16,0.25,1,6,0.167,3,4,0.75,1,8,9,4,1,1,2,1
Jaylen Brown,2023,21,8,23,0.348,2,7,0.286,3,4,0.75,3,3,6,2,2,0,1,4
Jaylen Brown,2023,32,11,22,0.5,2,7,0.286,8,12,0.667,0,8,8,4,0,2,6,3
Jaylen Brown,2023,24,7,18,0.389,4,9,0.444,6,6,1,0,10,10,2,0,0,2,1
Jaylen Brown,2023,30,10,26,0.385,3,10,0.3,7,7,1,2,6,8,4,0,1,3,5
Jaylen Brown,2023,16,6,14,0.429,0,3,0,4,5,0.8,1,4,5,2,0,0,3,2
Jaylen Brown,2023,30,10,19,0.526,6,11,0.545,4,4,1,2,3,5,3,0,0,1,5
Jaylen Brown,2023,21,8,20,0.4,1,6,0.167,4,5,0.8,0,9,9,2,0,1,7,4
Jaylen Brown,2023,30,11,19,0.579,2,6,0.333,6,7,0.857,2,5,7,3,0,1,0,0
Jaylen Brown,2023,25,11,15,0.733,3,4,0.75,0,0,,0,8,8,8,0,0,3,3
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,26,11,21,0.524,0,5,0,4,6,0.667,0,6,6,6,0,2,5,4
Jaylen Brown,2023,22,10,17,0.588,1,6,0.167,1,2,0.5,0,5,5,0,0,2,3,4
Jaylen Brown,2023,27,10,20,0.5,3,6,0.5,4,5,0.8,3,7,10,7,0,2,7,2
Jaylen Brown,2023,25,9,20,0.45,4,10,0.4,3,5,0.6,0,7,7,2,0,0,5,1
Jaylen Brown,2023,31,13,18,0.722,2,3,0.667,3,4,0.75,0,4,4,4,0,2,2,2
Jaylen Brown,2023,25,9,16,0.563,1,4,0.25,6,6,1,0,5,5,4,0,2,1,4
Jaylen Brown,2023,36,13,23,0.565,2,7,0.286,8,8,1,2,3,5,2,0,0,2,3
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,26,10,18,0.556,1,6,0.167,5,6,0.833,3,4,7,5,0,0,6,4
Jaylen Brown,2023,37,12,23,0.522,5,11,0.455,8,9,0.889,0,14,14,5,0,0,5,2
Jaylen Brown,2023,34,10,20,0.5,5,9,0.556,9,11,0.818,2,8,10,2,4,2,0,2
Jaylen Brown,2023,22,9,22,0.409,1,6,0.167,3,4,0.75,0,8,8,8,0,0,0,1
Jaylen Brown,2023,25,9,24,0.375,2,8,0.25,5,5,1,3,4,7,3,0,2,1,0
Jaylen Brown,2023,31,13,23,0.565,3,9,0.333,2,2,1,1,8,9,3,0,1,2,3
Jaylen Brown,2023,21,9,15,0.6,1,6,0.167,2,6,0.333,0,4,4,2,0,2,2,4
Jaylen Brown,2023,25,10,21,0.476,3,7,0.429,2,4,0.5,2,13,15,5,0,3,4,4
Jaylen Brown,2023,26,7,17,0.412,4,10,0.4,8,10,0.8,0,4,4,3,2,1,7,3
Jaylen Brown,2023,24,10,25,0.4,2,10,0.2,2,2,1,3,11,14,2,2,3,5,3
Jaylen Brown,2023,19,8,23,0.348,1,5,0.2,2,2,1,4,6,10,2,0,1,4,1
Jaylen Brown,2023,36,13,29,0.448,3,13,0.231,7,10,0.7,3,4,7,3,1,1,2,3
Jaylen Brown,2023,29,11,19,0.579,5,9,0.556,2,6,0.333,0,5,5,4,0,1,4,3
Jaylen Brown,2023,39,14,26,0.538,6,15,0.4,5,5,1,0,1,1,2,0,3,2,1
Jaylen Brown,2023,29,12,25,0.48,0,8,0,5,5,1,2,5,7,2,0,0,3,5
Jaylen Brown,2023,30,12,20,0.6,4,8,0.5,2,2,1,2,6,8,3,0,1,0,3
Jaylen Brown,2023,29,11,18,0.611,2,7,0.286,5,9,0.556,0,1,1,2,0,0,1,3
Jaylen Brown,2023,19,6,12,0.5,2,5,0.4,5,6,0.833,1,6,7,3,2,0,2,4
Jaylen Brown,2023,29,12,26,0.462,2,7,0.286,3,6,0.5,1,3,4,2,2,2,6,4
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,19,7,21,0.333,0,8,0,5,5,1,1,4,5,3,1,0,4,0
Jaylen Brown,2023,41,15,21,0.714,3,6,0.5,8,9,0.889,4,8,12,0,1,0,2,3
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,16,6,18,0.333,1,4,0.25,3,6,0.5,1,8,9,3,0,1,2,5
Jaylen Brown,2023,27,10,23,0.435,4,8,0.5,3,3,1,2,6,8,6,0,3,5,0
Jaylen Brown,2023,26,10,22,0.455,5,11,0.455,1,2,0.5,2,3,5,3,0,1,5,1
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,22,8,22,0.364,1,8,0.125,5,7,0.714,2,7,9,2,0,1,3,2
Jaylen Brown,2023,37,13,23,0.565,2,9,0.222,9,11,0.818,1,8,9,3,1,1,3,5
Jaylen Brown,2023,26,8,16,0.5,7,12,0.583,3,5,0.6,0,3,3,3,0,0,2,0
Jaylen Brown,2023,27,9,21,0.429,3,12,0.25,6,9,0.667,0,8,8,4,0,3,2,3
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,4,2,9,0.222,0,4,0,0,0,,0,2,2,3,0,0,2,2
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,30,11,24,0.458,3,5,0.6,5,7,0.714,5,6,11,3,0,1,3,5
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,26,10,21,0.476,2,4,0.5,4,5,0.8,1,3,4,3,0,3,4,3
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,16,6,15,0.4,2,5,0.4,2,2,1,0,3,3,4,0,0,2,3
Jaylen Brown,2023,35,15,27,0.556,3,8,0.375,2,5,0.4,0,5,5,4,1,3,3,0
Jaylen Brown,2023,29,12,25,0.48,2,5,0.4,3,3,1,2,6,8,1,1,4,3,2
Jaylen Brown,2023,32,12,26,0.462,1,7,0.143,7,10,0.7,2,11,13,9,1,0,4,5
Jaylen Brown,2023,11,4,10,0.4,0,3,0,3,3,1,0,3,3,3,0,1,2,2
Jaylen Brown,2023,24,10,18,0.556,1,5,0.2,3,4,0.75,0,5,5,7,0,2,1,3
Jaylen Brown,2023,43,16,25,0.64,4,10,0.4,7,8,0.875,1,4,5,2,1,1,2,1
Jaylen Brown,2023,35,12,24,0.5,5,8,0.625,6,8,0.75,3,7,10,1,0,1,2,2
Jaylen Brown,2023,27,12,23,0.522,2,6,0.333,1,3,0.333,3,3,6,5,0,2,4,5
Jaylen Brown,2023,25,9,19,0.474,4,9,0.444,3,4,0.75,0,4,4,6,0,0,0,2
Jaylen Brown,2023,27,10,16,0.625,4,7,0.571,3,3,1,0,5,5,4,0,0,1,2
Jaylen Brown,2023,27,10,23,0.435,3,6,0.5,4,6,0.667,1,6,7,4,0,0,3,2
Jaylen Brown,2023,41,18,29,0.621,2,10,0.2,3,5,0.6,1,12,13,3,0,1,5,1
Jaylen Brown,2023,18,9,19,0.474,0,4,0,0,0,,1,2,3,4,0,1,4,1
Jaylen Brown,2023,30,13,20,0.65,3,5,0.6,1,2,0.5,0,5,5,5,0,1,1,2
Jaylen Brown,2023,12,5,19,0.263,0,5,0,2,2,1,0,2,2,4,0,1,3,3
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,25,12,29,0.414,1,9,0.111,0,2,0,1,10,11,5,0,0,4,0
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jaylen Brown,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,35,13,20,0.65,2,7,0.286,7,9,0.778,0,12,12,4,1,1,3,1
Jayson Tatum,2023,29,10,22,0.455,2,7,0.286,7,7,1,2,3,5,4,2,1,2,1
Jayson Tatum,2023,40,14,21,0.667,4,10,0.4,8,9,0.889,0,8,8,1,2,1,1,2
Jayson Tatum,2023,26,8,18,0.444,4,8,0.5,6,6,1,0,8,8,5,0,0,1,2
Jayson Tatum,2023,32,11,19,0.579,3,7,0.429,7,8,0.875,1,6,7,4,1,1,4,4
Jayson Tatum,2023,23,8,15,0.533,5,10,0.5,2,2,1,0,4,4,3,0,1,4,0
Jayson Tatum,2023,26,8,21,0.381,2,9,0.222,8,8,1,3,9,12,6,4,1,6,0
Jayson Tatum,2023,36,8,23,0.348,3,10,0.3,17,20,0.85,2,10,12,6,1,1,1,4
Jayson Tatum,2023,26,8,17,0.471,6,13,0.462,4,4,1,0,4,4,5,2,1,3,3
Jayson Tatum,2023,39,12,25,0.48,3,11,0.273,12,16,0.75,0,3,3,2,2,0,2,2
Jayson Tatum,2023,31,10,20,0.5,5,11,0.455,6,7,0.857,0,1,1,5,1,1,1,4
Jayson Tatum,2023,34,11,21,0.524,2,7,0.286,10,11,0.909,0,8,8,5,0,0,1,4
Jayson Tatum,2023,43,14,28,0.5,7,14,0.5,8,10,0.8,2,8,10,3,1,1,3,2
Jayson Tatum,2023,27,9,23,0.391,1,9,0.111,8,10,0.8,1,9,10,1,3,3,1,2
Jayson Tatum,2023,19,6,19,0.316,3,10,0.3,4,4,1,1,6,7,8,1,1,2,1
Jayson Tatum,2023,19,6,18,0.333,2,10,0.2,5,6,0.833,0,7,7,10,0,0,3,1
Jayson Tatum,2023,28,9,19,0.474,4,10,0.4,6,7,0.857,2,9,11,7,0,0,4,1
Jayson Tatum,2023,37,11,24,0.458,2,7,0.286,13,15,0.867,3,10,13,5,2,0,2,1
Jayson Tatum,2023,30,10,17,0.588,2,6,0.333,8,9,0.889,1,7,8,4,0,1,3,4
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,35,15,28,0.536,4,14,0.286,1,1,1,0,3,3,3,1,2,0,3
Jayson Tatum,2023,49,15,25,0.6,8,12,0.667,11,12,0.917,1,10,11,3,0,2,1,3
Jayson Tatum,2023,14,5,18,0.278,0,7,0,4,6,0.667,3,9,12,3,0,0,5,4
Jayson Tatum,2023,29,10,19,0.526,3,6,0.5,6,6,1,2,9,11,1,0,4,9,3
Jayson Tatum,2023,31,11,24,0.458,5,10,0.5,4,5,0.8,3,9,12,3,1,1,4,2
Jayson Tatum,2023,25,9,19,0.474,3,8,0.375,4,6,0.667,0,5,5,2,0,2,3,2
Jayson Tatum,2023,18,6,21,0.286,2,9,0.222,4,7,0.571,1,6,7,2,1,3,2,2
Jayson Tatum,2023,20,7,20,0.35,2,8,0.25,4,4,1,2,9,11,4,0,1,3,3
Jayson Tatum,2023,44,15,29,0.517,5,10,0.5,9,10,0.9,1,8,9,6,1,0,4,1
Jayson Tatum,2023,31,9,20,0.45,2,8,0.25,11,12,0.917,3,4,7,3,0,2,2,1
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,41,13,25,0.52,4,11,0.364,11,13,0.846,1,4,5,4,1,2,2,0
Jayson Tatum,2023,30,10,22,0.455,1,6,0.167,9,11,0.818,2,6,8,5,0,1,3,3
Jayson Tatum,2023,41,14,22,0.636,3,7,0.429,10,10,1,0,7,7,5,0,3,1,3
Jayson Tatum,2023,38,12,25,0.48,6,16,0.375,8,8,1,0,8,8,4,1,1,2,2
Jayson Tatum,2023,29,10,26,0.385,3,11,0.273,6,10,0.6,1,10,11,1,1,0,2,2
Jayson Tatum,2023,25,7,16,0.438,0,4,0,11,14,0.786,0,7,7,6,0,2,5,1
Jayson Tatum,2023,27,9,17,0.529,2,7,0.286,7,7,1,1,5,6,2,0,0,4,2
Jayson Tatum,2023,29,8,22,0.364,2,8,0.25,11,12,0.917,2,12,14,10,2,1,2,2
Jayson Tatum,2023,34,13,26,0.5,5,10,0.5,3,5,0.6,0,4,4,2,0,0,2,3
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,32,10,21,0.476,4,11,0.364,8,8,1,0,8,8,7,0,1,1,2
Jayson Tatum,2023,31,10,22,0.455,3,8,0.375,8,10,0.8,2,8,10,4,0,1,0,2
Jayson Tatum,2023,20,7,22,0.318,2,10,0.2,4,4,1,0,11,11,5,1,0,3,3
Jayson Tatum,2023,33,12,27,0.444,4,14,0.286,5,5,1,3,6,9,6,1,0,1,0
Jayson Tatum,2023,51,15,23,0.652,7,12,0.583,14,14,1,1,8,9,5,0,0,4,3
Jayson Tatum,2023,34,9,27,0.333,4,13,0.308,12,12,1,2,17,19,6,0,3,7,2
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,26,9,19,0.474,4,10,0.4,4,6,0.667,0,6,6,7,0,1,3,2
Jayson Tatum,2023,31,9,18,0.5,2,5,0.4,11,14,0.786,0,14,14,7,0,0,7,4
Jayson Tatum,2023,35,12,26,0.462,2,7,0.286,9,9,1,2,12,14,4,1,1,3,3
Jayson Tatum,2023,30,8,25,0.32,3,10,0.3,11,12,0.917,2,9,11,4,1,2,6,3
Jayson Tatum,2023,31,12,19,0.632,7,12,0.583,0,0,,1,8,9,4,1,2,1,1
Jayson Tatum,2023,20,3,15,0.2,3,10,0.3,11,12,0.917,0,6,6,5,0,0,2,3
Jayson Tatum,2023,34,11,24,0.458,3,9,0.333,9,10,0.9,2,9,11,6,1,0,3,4
Jayson Tatum,2023,12,5,15,0.333,1,5,0.2,1,3,0.333,1,7,8,9,1,1,4,2
Jayson Tatum,2023,41,13,21,0.619,5,10,0.5,10,12,0.833,0,4,4,4,2,1,4,2
Jayson Tatum,2023,16,3,16,0.188,1,8,0.125,9,12,0.75,0,7,7,3,2,2,3,0
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,38,15,24,0.625,6,10,0.6,2,2,1,0,9,9,7,0,0,4,3
Jayson Tatum,2023,31,9,25,0.36,3,12,0.25,10,11,0.909,3,9,12,7,1,2,4,1
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,18,7,17,0.412,3,8,0.375,1,2,0.5,3,10,13,6,1,0,5,1
Jayson Tatum,2023,14,6,18,0.333,1,9,0.111,1,1,1,2,5,7,9,0,1,4,1
Jayson Tatum,2023,41,13,21,0.619,4,6,0.667,11,14,0.786,2,9,11,8,0,0,3,1
Jayson Tatum,2023,22,10,23,0.435,0,7,0,2,2,1,1,12,13,5,2,1,4,2
Jayson Tatum,2023,40,12,30,0.4,6,17,0.353,10,12,0.833,2,9,11,6,0,0,2,2
Jayson Tatum,2023,,,,,,,,,,,,,,,,,,
Jayson Tatum,2023,30,11,17,0.647,6,10,0.6,2,4,0.5,1,6,7,2,0,1,3,0
Jayson Tatum,2023,34,12,25,0.48,5,14,0.357,5,6,0.833,0,15,15,6,1,0,1,5
Jayson Tatum,2023,22,8,22,0.364,2,10,0.2,4,4,1,0,8,8,6,0,1,4,1
Jayson Tatum,2023,22,4,16,0.25,0,8,0,14,16,0.875,1,11,12,2,1,2,2,5
